Time (s),Fᵧ (N),rᵧ (m),vᵧ (m/s),aᵧ (m/s²)
6.949999809265137,0.3252394199371338,-0.03169829770922661,0.17162282764911652,2.0064916610717773
6.960000038146973,0.302979052066803,-0.029913391917943954,0.178493469953537,1.8391950130462646
6.96999979019165,0.2795848846435547,-0.027860909700393677,0.20535874366760254,1.6878702640533447
6.980000019073486,0.2563110888004303,-0.02574133686721325,0.21196100115776062,1.544743537902832
6.989999771118164,0.22975288331508636,-0.02344159409403801,0.23005010187625885,1.3685952425003052
7,0.19901558756828308,-0.02100837603211403,0.2433619648218155,1.209464192390442
7.010000228881836,0.16575363278388977,-0.01846315525472164,0.2545625567436218,1.0561140775680542
7.019999980926514,0.13337495923042297,-0.015805933624505997,0.26576313376426697,0.8692525625228882
7.03000020980835,0.09971927851438522,-0.013036711141467094,0.2769636809825897,0.7423592209815979
7.039999961853027,0.06470853835344315,-0.010247795842587948,0.2788960635662079,0.5283877849578857
7.050000190734863,0.03421688824892044,-0.007366124540567398,0.2882089912891388,0.3442534804344177
7.059999942779541,0.0016999448416754603,-0.004558852408081293,0.28069424629211426,0.14483323693275452
7.070000171661377,-0.03371259942650795,-0.0016762899467721581,0.28829845786094666,-0.025305185467004776
7.079999923706055,-0.06696320325136185,0.0012241823133081198,0.2900519073009491,-0.18887847661972046
7.090000152587891,-0.09934188425540924,0.004030116833746433,0.28056004643440247,-0.3351243734359741
7.099999904632568,-0.13172055780887604,0.00681903213262558,0.2788960635662079,-0.49566003680229187
7.110000133514404,-0.1639528125524521,0.009512519463896751,0.2693147361278534,-0.6155065298080444
7.119999885559082,-0.19314958155155182,0.012189879082143307,0.2677402198314667,-0.8158250451087952
7.130000114440918,-0.22148090600967407,0.01477091759443283,0.2580694258213043,-0.9598988890647888
7.139999866485596,-0.2498122602701187,0.017239956185221672,0.24686886370182037,-1.1016700267791748
7.150000095367432,-0.27667465806007385,0.01959698647260666,0.23566828668117523,-1.2893400192260742
7.159999847412109,-0.2989349961280823,0.021842019632458687,0.2244677096605301,-1.465684175491333
7.170000076293945,-0.320185124874115,0.023876948282122612,0.20341743528842926,-1.657461404800415
7.179999828338623,-0.34096187353134155,0.025786420330405235,0.1909107267856598,-1.8065489530563354
7.190000057220459,-0.3558221459388733,0.027484897524118423,0.1697709858417511,-1.895243763923645
7.199999809265137,-0.36913540959358215,0.02895936742424965,0.147369846701622,-1.9679174423217773
7.210000038146973,-0.3819655179977417,0.03020983561873436,0.12496869266033173,-2.0211737155914307
7.21999979019165,-0.3898991346359253,0.031236302107572556,0.10256754606962204,-2.0447070598602295
7.230000019073486,-0.3990040123462677,0.03203876316547394,0.08016640692949295,-2.0836241245269775
7.239999771118164,-0.4069311320781708,0.03271843492984772,0.06792807579040527,-2.041032314300537
7.25,-0.41047418117523193,0.03318445011973381,0.04651995003223419,-2.0551342964172363
7.260000228881836,-0.4106450080871582,0.03342645242810249,0.024118803441524506,-2.038149833679199
7.269999980926514,-0.41114112734794617,0.03344444930553436,0.0017176595283672214,-2.0365004539489746
7.28000020980835,-0.40573549270629883,0.03323843702673912,-0.02068348601460457,-2.055379629135132
7.289999961853027,-0.39645490050315857,0.03291187807917595,-0.03269815444946289,-2.0947866439819336
7.300000190734863,-0.3861592411994934,0.03226552531123161,-0.06476113200187683,-2.049990177154541
7.309999942779541,-0.3726491928100586,0.031491849571466446,-0.0774109810590744,-2.0179970264434814
7.320000171661377,-0.3578311800956726,0.030501380562782288,-0.0991322249174118,-1.9585189819335938
7.329999923706055,-0.3444967567920685,0.029286911711096764,-0.12153337150812149,-1.8778918981552124
7.340000152587891,-0.33033108711242676,0.027848437428474426,-0.14393451809883118,-1.7864208221435547
7.349999904632568,-0.31579452753067017,0.02629207819700241,-0.1556808203458786,-1.6846855878829956
7.360000133514404,-0.29720738530158997,0.024517152458429337,-0.17758096754550934,-1.582452416419983
7.369999885559082,-0.27273795008659363,0.022625232115387917,-0.1892377883195877,-1.4409915208816528
7.380000114440918,-0.2472533881664276,0.02062131091952324,-0.20043836534023285,-1.2683216333389282
7.389999866485596,-0.21955157816410065,0.018505388870835304,-0.211638942360878,-1.1340793371200562
7.400000095367432,-0.19141057133674622,0.016169117763638496,-0.23371802270412445,-1.0011759996414185
7.409999847412109,-0.16327446699142456,0.013826428912580013,-0.23427268862724304,-0.8283918499946594
7.420000076293945,-0.13575975596904755,0.011374499648809433,-0.24524065852165222,-0.7346835136413574
7.429999828338623,-0.10621974617242813,0.00892025325447321,-0.24542853236198425,-0.5723106265068054
7.440000057220459,-0.07667485624551773,0.006355877034366131,-0.2564859688282013,-0.35827380418777466
7.449999809265137,-0.04449789971113205,0.003790074260905385,-0.25658437609672546,-0.16385090351104736
7.460000038146973,-0.012929343618452549,0.001215717289596796,-0.2566201686859131,-0.009815040975809097
7.46999979019165,0.01802918128669262,-0.0014628887875005603,-0.2676597237586975,0.14358390867710114
7.480000019073486,0.04656711593270302,-0.004027443006634712,-0.25645911693573,0.2876250743865967
7.489999771118164,0.07549546658992767,-0.006481689400970936,-0.24542853236198425,0.510986864566803
7.5,0.10281335562467575,-0.008933796547353268,-0.2452138215303421,0.6346466541290283
7.510000228881836,0.12811081111431122,-0.01127648539841175,-0.23427268862724304,0.8079697489738464
7.519999980926514,0.15420538187026978,-0.01361614465713501,-0.23396852612495422,0.9588209986686707
7.53000020980835,0.17848937213420868,-0.015840327367186546,-0.22241905331611633,1.0220717191696167
7.539999961853027,0.2025570124387741,-0.01784834824502468,-0.2008051723241806,1.144751787185669
7.550000190734863,0.22358916699886322,-0.019847635179758072,-0.19992846250534058,1.2670315504074097
7.559999942779541,0.24259601533412933,-0.021627729758620262,-0.17801038920879364,1.3808109760284424
7.570000171661377,0.2603665590286255,-0.023295821622014046,-0.1668098121881485,1.5196017026901245
7.579999923706055,0.2732991576194763,-0.024846207350492477,-0.15503668785095215,1.571241021156311
7.590000152587891,0.28566569089889526,-0.026178739964962006,-0.133252814412117,1.633144497871399
7.599999904632568,0.2996051609516144,-0.02739267610013485,-0.12139023840427399,1.7016865015029907
7.610000133514404,0.31050923466682434,-0.02838260494172573,-0.0989890843629837,1.725358486175537
7.619999885559082,0.320398211479187,-0.029156018048524857,-0.07733942568302155,1.7928063869476318
