Time (s),Ay (m/s²),Fᵧ (N)
3.2100000381469727,-14.942211151123047,-0.8771601319313049
3.2200000286102295,-15.08671760559082,-0.9226560592651367
3.2300000190734863,-15.184243202209473,-0.9408544301986694
3.240000009536743,-15.248663902282715,-0.9590528011322021
3.25,-15.299735069274902,-0.9681519865989685
3.259999990463257,-15.31257438659668,-0.9863502979278564
3.2699999809265137,-15.331209182739258,-0.9863502979278564
3.2799999713897705,-15.306841850280762,-0.9772511124610901
3.2899999618530273,-15.27838134765625,-0.9681519269943237
3.299999952316284,-15.197663307189941,-0.9590528011322021
3.309999942779541,-15.078805923461914,-0.9226560592651367
3.319999933242798,-14.943414688110352,-0.904457688331604
3.3299999237060547,-14.782376289367676,-0.8771601319313049
3.3399999141693115,-14.575032234191895,-0.8316642642021179
3.3499999046325684,-14.31857681274414,-0.7952675223350525
3.359999895095825,-14.01417064666748,-0.7406724095344543
3.369999885559082,-13.649369239807129,-0.686077356338501
3.380000114440918,-13.260224342346191,-0.6314822435379028
3.390000104904175,-12.889398574829102,-0.5677880048751831
3.4000000953674316,-12.469022750854492,-0.49499452114105225
3.4100000858306885,-12.038578033447266,-0.42220109701156616
3.4200000762939453,-11.578043937683105,-0.3494076430797577
3.430000066757202,-11.090344429016113,-0.29481256008148193
3.440000057220459,-10.641792297363281,-0.20382076501846313
3.450000047683716,-10.19775676727295,-0.11282894760370255
3.4600000381469727,-9.693805694580078,-0.04003550484776497
3.4700000286102295,-9.251903533935547,0.03275793790817261
3.4800000190734863,-8.81856632232666,0.1237497478723526
3.490000009536743,-8.383213996887207,0.19654318690299988
3.5,-7.986147403717041,0.26933664083480835
3.509999990463257,-7.587312698364258,0.3421300947666168
3.5199999809265137,-7.203399658203125,0.4331218898296356
3.5299999713897705,-6.866185665130615,0.49681615829467773
3.5399999618530273,-6.510176181793213,0.5605103969573975
3.549999952316284,-6.173632621765137,0.624204695224762
3.559999942779541,-5.877551555633545,0.6878989338874817
3.569999933242798,-5.610703945159912,0.7424940466880798
3.5799999237060547,-5.346104621887207,0.7879899740219116
3.5899999141693115,-5.104122161865234,0.8334858417510986
3.5999999046325684,-4.875152587890625,0.8789817690849304
3.609999895095825,-4.694131851196289,0.9153785109519958
3.619999885559082,-4.542170524597168,0.9426760077476501
3.630000114440918,-4.4285407066345215,0.9517751932144165
3.640000104904175,-4.371734142303467,0.9790727496147156
3.6500000953674316,-4.312878131866455,0.9972711205482483
3.6600000858306885,-4.293560981750488,1.0063703060150146
3.6700000762939453,-4.2956318855285645,0.9972711205482483
3.680000066757202,-4.3643035888671875,0.9881719350814819
3.690000057220459,-4.42826509475708,0.9790727496147156
3.700000047683716,-4.526431083679199,0.9608743786811829
3.7100000381469727,-4.70073127746582,0.9335768222808838
3.7200000286102295,-4.874731063842773,0.9153785109519958
3.7300000190734863,-5.099137783050537,0.8789817690849304
3.740000009536743,-5.361843585968018,0.8243866562843323
3.75,-5.6622819900512695,0.7879899740219116
3.759999990463257,-5.952993392944336,0.7242956757545471
3.7699999809265137,-6.289483547210693,0.6697006225585938
3.7799999713897705,-6.693365097045898,0.6060063242912292
3.7899999618530273,-7.074406623840332,0.5423120856285095
3.799999952316284,-7.4834980964660645,0.478617787361145
3.809999942779541,-7.939661026000977,0.3967251777648926
3.819999933242798,-8.377351760864258,0.3239317238330841
3.8299999237060547,-8.868789672851562,0.24203908443450928
3.8399999141693115,-9.287843704223633,0.16014647483825684
3.8499999046325684,-9.792031288146973,0.08735302090644836
3.859999895095825,-10.291584968566895,0.014559579081833363
3.869999885559082,-10.711091041564941,-0.06733305007219315
3.880000114440918,-11.130269050598145,-0.14012649655342102
3.890000104904175,-11.578537940979004,-0.231118306517601
3.9000000953674316,-11.981218338012695,-0.3039117455482483
3.9100000858306885,-12.333451271057129,-0.3858043849468231
3.9200000762939453,-12.658946990966797,-0.4403994679450989
3.930000066757202,-12.962361335754395,-0.513192892074585
3.940000057220459,-13.256158828735352,-0.5677880048751831
3.950000047683716,-13.569048881530762,-0.6314822435379028
3.9600000381469727,-13.881362915039062,-0.686077356338501
3.9700000286102295,-14.117372512817383,-0.7406724095344543
3.9800000190734863,-14.358718872070312,-0.7861683368682861
3.990000009536743,-14.598804473876953,-0.8316642642021179
4,-14.80008602142334,-0.858961820602417
4.010000228881836,-15.011502265930176,-0.8862593173980713
4.019999980926514,-15.184319496154785,-0.9226560592651367
4.03000020980835,-15.316678047180176,-0.9408544301986694
4.039999961853027,-15.409034729003906,-0.9590528011322021
4.050000190734863,-15.471403121948242,-0.9590528011322021
4.059999942779541,-15.4838285446167,-0.9681519865989685
4.070000171661377,-15.452911376953125,-0.9681519865989685
4.079999923706055,-15.355521202087402,-0.9590528011322021
4.090000152587891,-15.212845802307129,-0.9408544301986694
4.099999904632568,-15.058116912841797,-0.9135568737983704
4.110000133514404,-14.833844184875488,-0.8862593173980713
4.119999885559082,-14.561144828796387,-0.8498626351356506
4.130000114440918,-14.238688468933105,-0.8043667078018188
4.139999866485596,-13.92417049407959,-0.7497715950012207
4.150000095367432,-13.518486022949219,-0.6951765418052673
4.159999847412109,-13.159514427185059,-0.6405814290046692
4.170000076293945,-12.813063621520996,-0.5768871903419495
4.179999828338623,-12.484247207641602,-0.513192892074585
4.190000057220459,-12.137102127075195,-0.4403994679450989
4.199999809265137,-11.786693572998047,-0.37670519948005676
4.210000038146973,-11.375687599182129,-0.3039117455482483
4.21999979019165,-10.984451293945312,-0.231118306517601
4.230000019073486,-10.605414390563965,-0.1674240380525589
4.239999771118164,-10.208024024963379,-0.09463059157133102
4.25,-9.746156692504883,-0.0036387834697961807
4.260000228881836,-9.31843090057373,0.06915466487407684
4.269999980926514,-8.906060218811035,0.14194810390472412
4.28000020980835,-8.47947883605957,0.2147415578365326
4.289999961853027,-8.066520690917969,0.3057333528995514
4.300000190734863,-7.6640214920043945,0.37852680683135986
4.309999942779541,-7.262266159057617,0.45132026076316833
4.320000171661377,-6.882909297943115,0.5241137146949768
4.329999923706055,-6.498195648193359,0.5787087678909302
4.340000152587891,-6.163703441619873,0.651502251625061
4.349999904632568,-5.829377174377441,0.7060973048210144
4.360000133514404,-5.55165958404541,0.7606924176216125
4.369999885559082,-5.268686294555664,0.797089159488678
4.380000114440918,-5.034451484680176,0.842585027217865
4.389999866485596,-4.796672821044922,0.8880809545516968
4.400000095367432,-4.631913185119629,0.9153785109519958
4.409999847412109,-4.505906105041504,0.9517751932144165
4.420000076293945,-4.400803565979004,0.9699735641479492
4.429999828338623,-4.351995944976807,0.9790727496147156
4.440000057220459,-4.306689262390137,0.9790727496147156
4.449999809265137,-4.296999454498291,0.9972711205482483
4.460000038146973,-4.354432106018066,0.9972711205482483
4.46999979019165,-4.413170337677002,0.9790727496147156
4.480000019073486,-4.508325099945068,0.9608743786811829
4.489999771118164,-4.6631269454956055,0.9426760077476501
4.5,-4.8201212882995605,0.9153785109519958
4.510000228881836,-5.036560535430908,0.8789817690849304
4.519999980926514,-5.29698371887207,0.8607833981513977
4.53000020980835,-5.5868377685546875,0.8061883449554443
4.539999961853027,-5.88607931137085,0.7606924176216125
4.550000190734863,-6.187506675720215,0.7060973048210144
4.559999942779541,-6.560497760772705,0.651502251625061
4.570000171661377,-6.9391655921936035,0.5878079533576965
4.579999923706055,-7.319929122924805,0.5241137146949768
4.590000152587891,-7.7283453941345215,0.45132026076316833
4.599999904632568,-8.160962104797363,0.37852680683135986
4.610000133514404,-8.578455924987793,0.31483253836631775
4.619999885559082,-9.004424095153809,0.25113826990127563
4.630000114440918,-9.405329704284668,0.16014647483825684
4.639999866485596,-9.854594230651855,0.08735302090644836
4.650000095367432,-10.33220386505127,0.014559579081833363
4.659999847412109,-10.707834243774414,-0.0764322280883789
4.670000076293945,-11.115023612976074,-0.14922566711902618
4.679999828338623,-11.56161880493164,-0.22201912105083466
4.690000057220459,-11.957342147827148,-0.29481256008148193
4.699999809265137,-12.318686485290527,-0.3676060140132904
4.710000038146973,-12.667947769165039,-0.4403994679450989
4.71999979019165,-12.98431396484375,-0.5222920775413513
4.730000019073486,-13.306892395019531,-0.5859863758087158
4.739999771118164,-13.656055450439453,-0.6405814290046692
4.75,-13.955672264099121,-0.686077356338501
4.760000228881836,-14.43745231628418,-0.7861683368682861
4.769999980926514,-14.460988998413086,-0.7861683368682861
4.78000020980835,-14.681617736816406,-0.8134658932685852
4.789999961853027,-14.866599082946777,-0.858961820602417
4.800000190734863,-15.03147029876709,-0.8862593173980713
4.809999942779541,-15.149338722229004,-0.904457688331604
4.820000171661377,-15.212362289428711,-0.9135568737983704
4.829999923706055,-15.266268730163574,-0.9226560592651367
4.840000152587891,-15.293696403503418,-0.9317552447319031
4.849999904632568,-15.279748916625977,-0.9317552447319031
4.860000133514404,-15.241281509399414,-0.9226560592651367
4.869999885559082,-15.159743309020996,-0.904457688331604
4.880000114440918,-15.056941032409668,-0.8953585028648376
4.889999866485596,-14.878715515136719,-0.8771601319313049
4.900000095367432,-14.67578411102295,-0.8498626351356506
4.909999847412109,-14.437483787536621,-0.8134658932685852
4.920000076293945,-14.121901512145996,-0.7679699659347534
4.929999828338623,-13.828524589538574,-0.7224740982055664
4.940000057220459,-13.435996055603027,-0.6678789854049683
4.949999809265137,-13.060102462768555,-0.6223830580711365
4.960000038146973,-12.722066879272461,-0.5495896339416504
4.96999979019165,-12.3798189163208,-0.49499452114105225
4.980000019073486,-11.969649314880371,-0.42220109701156616
4.989999771118164,-11.598759651184082,-0.3494076430797577
5,-11.176981925964355,-0.2766141891479492
5.010000228881836,-10.784875869750977,-0.20382076501846313
5.019999980926514,-10.398358345031738,-0.11282894760370255
5.03000020980835,-9.98945140838623,-0.04913468658924103
5.039999961853027,-9.572070121765137,0.03275793790817261
5.050000190734863,-9.163642883300781,0.09645220637321472
5.059999942779541,-8.767011642456055,0.17834483087062836
5.070000171661377,-8.362444877624512,0.25113826990127563
5.079999923706055,-7.998928546905518,0.31483253836631775
5.090000152587891,-7.609689235687256,0.3876259922981262
5.099999904632568,-7.221926689147949,0.45132026076316833
5.110000133514404,-6.868398666381836,0.5241137146949768
5.119999885559082,-6.521602630615234,0.5787087678909302
5.130000114440918,-6.1741132736206055,0.6424030661582947
5.139999866485596,-5.862682819366455,0.696998119354248
5.150000095367432,-5.600666046142578,0.7424940466880798
5.159999847412109,-5.319930553436279,0.7879899740219116
5.170000076293945,-5.102680683135986,0.8334858417510986
5.179999828338623,-4.897922039031982,0.8789817690849304
5.190000057220459,-4.721743106842041,0.9062793254852295
5.199999809265137,-4.590884208679199,0.9335768222808838
5.210000038146973,-4.495022773742676,0.9517751932144165
5.21999979019165,-4.443099498748779,0.9699735641479492
5.230000019073486,-4.419013977050781,0.9699735641479492
5.239999771118164,-4.434624671936035,0.9608743786811829
5.25,-4.467898845672607,0.9699735641479492
5.260000228881836,-4.549344062805176,0.9608743786811829
5.269999980926514,-4.644262313842773,0.9426760077476501
5.28000020980835,-4.794615745544434,0.9244776368141174
5.289999961853027,-5.005677700042725,0.8880809545516968
5.300000190734863,-5.206467628479004,0.8607833981513977
5.309999942779541,-5.480363845825195,0.8243866562843323
5.320000171661377,-5.742899417877197,0.797089159488678
5.329999923706055,-6.065021991729736,0.7333948612213135
5.340000152587891,-6.36426305770874,0.6697006225585938
5.349999904632568,-6.73472785949707,0.624204695224762
5.360000133514404,-7.089039325714111,0.5605103969573975
5.369999885559082,-7.47319221496582,0.4877169728279114
5.380000114440918,-7.89121150970459,0.42402270436286926
5.389999866485596,-8.277687072753906,0.3512292504310608
5.400000095367432,-8.715965270996094,0.2784358263015747
5.409999847412109,-9.110251426696777,0.19654318690299988
5.420000076293945,-9.513745307922363,0.1237497478723526
5.429999828338623,-9.976785659790039,0.050956301391124725
5.440000057220459,-10.399246215820312,-0.0218371469527483
5.449999809265137,-10.777705192565918,-0.09463059157133102
5.460000038146973,-11.168746948242188,-0.1674240380525589
5.46999979019165,-11.626691818237305,-0.24931666254997253
5.480000019073486,-11.995954513549805,-0.322110116481781
5.489999771118164,-12.338790893554688,-0.3676060140132904
5.5,-12.69875431060791,-0.44949862360954285
5.510000228881836,-13.00210952758789,-0.5040937066078186
5.519999980926514,-13.349797248840332,-0.5768871903419495
5.53000020980835,-13.70743179321289,-0.6314822435379028
5.539999961853027,-14.022019386291504,-0.686077356338501
5.550000190734863,-14.301901817321777,-0.7406724095344543
5.559999942779541,-14.547735214233398,-0.7770691514015198
5.570000171661377,-14.746352195739746,-0.8225650787353516
5.579999923706055,-14.90704345703125,-0.858961820602417
5.590000152587891,-15.055458068847656,-0.8680609464645386
5.599999904632568,-15.14357852935791,-0.904457688331604
5.610000133514404,-15.188628196716309,-0.9135568737983704
5.619999885559082,-15.220370292663574,-0.9135568737983704
5.630000114440918,-15.200896263122559,-0.9226560592651367
5.639999866485596,-15.131016731262207,-0.9135568737983704
5.650000095367432,-15.042315483093262,-0.904457688331604
5.659999847412109,-14.920137405395508,-0.8953585028648376
5.670000076293945,-14.76602840423584,-0.8680609464645386
5.679999828338623,-14.591763496398926,-0.8498626351356506
5.690000057220459,-14.379359245300293,-0.8225650787353516
5.699999809265137,-14.125591278076172,-0.7770691514015198
5.710000038146973,-13.902674674987793,-0.731573224067688
5.71999979019165,-13.592395782470703,-0.6769781708717346
5.730000019073486,-13.26120662689209,-0.6223830580711365
5.739999771118164,-12.946880340576172,-0.5768871903419495
5.75,-12.66202449798584,-0.513192892074585
5.760000228881836,-12.307092666625977,-0.4585978090763092
5.769999980926514,-11.939691543579102,-0.3858043849468231
5.78000020980835,-11.530113220214844,-0.31301093101501465
5.789999961853027,-11.120314598083496,-0.24931666254997253
5.800000190734863,-10.716941833496094,-0.17652322351932526
5.809999942779541,-10.305357933044434,-0.09463059157133102
5.820000171661377,-9.84536361694336,-0.0218371469527483
5.829999923706055,-9.383872032165527,0.050956301391124725
5.840000152587891,-8.978334426879883,0.1237497478723526
5.849999904632568,-8.538596153259277,0.19654318690299988
5.860000133514404,-8.130440711975098,0.26933664083480835
5.869999885559082,-7.700044631958008,0.3421300947666168
5.880000114440918,-7.317544460296631,0.42402270436286926
5.889999866485596,-6.951117992401123,0.4877169728279114
5.900000095367432,-6.623725891113281,0.5423120856285095
5.909999847412109,-6.258263111114502,0.6151055097579956
5.920000076293945,-5.969964504241943,0.6787998080253601
5.929999828338623,-5.7171220779418945,0.7242956757545471
5.940000057220459,-5.472978115081787,0.7697916030883789
5.949999809265137,-5.243017196655273,0.8061883449554443
5.960000038146973,-5.071362495422363,0.842585027217865
5.96999979019165,-4.894626140594482,0.8698825836181641
5.980000019073486,-4.759848594665527,0.8971801400184631
5.989999771118164,-4.666415691375732,0.9244776964187622
6,-4.616967678070068,0.9244776964187622
6.010000228881836,-4.598155498504639,0.9426760077476501
6.019999980926514,-4.591827869415283,0.9426760077476501
6.03000020980835,-4.627218246459961,0.9426760077476501
6.039999961853027,-4.694629669189453,0.9335768222808838
6.050000190734863,-4.798058032989502,0.9335768222808838
6.059999942779541,-4.952052593231201,0.9153785109519958
6.070000171661377,-5.108072280883789,0.8971801400184631
6.079999923706055,-5.292698860168457,0.8607833981513977
6.090000152587891,-5.529345989227295,0.8334858417510986
6.099999904632568,-5.761537551879883,0.7879899740219116
6.110000133514404,-6.019979953765869,0.7515932321548462
6.119999885559082,-6.300889492034912,0.696998119354248
6.130000114440918,-6.629141330718994,0.6333038806915283
6.139999866485596,-6.960383415222168,0.5787087678909302
6.150000095367432,-7.292606830596924,0.5150145292282104
6.159999847412109,-7.645369052886963,0.45132026076316833
6.170000076293945,-8.015074729919434,0.3876259922981262
6.179999828338623,-8.383026123046875,0.31483253836631775
6.190000057220459,-8.77109432220459,0.2329399138689041
6.199999809265137,-9.158004760742188,0.16014647483825684
6.210000038146973,-9.573705673217773,0.08735302090644836
6.21999979019165,-10.043661117553711,0.014559579081833363
6.230000019073486,-10.466999053955078,-0.05823386833071709
6.239999771118164,-10.843853950500488,-0.13102731108665466
6.25,-11.260668754577637,-0.20382076501846313
6.260000228881836,-11.727558135986328,-0.2857133746147156
6.269999980926514,-12.118993759155273,-0.3494076430797577
6.28000020980835,-12.470725059509277,-0.42220109701156616
6.289999961853027,-12.854272842407227,-0.4767961800098419
6.300000190734863,-13.179235458374023,-0.5495896339416504
6.309999942779541,-13.569149017333984,-0.5950855612754822
6.320000171661377,-13.89340877532959,-0.6496806144714355
6.329999923706055,-14.136666297912598,-0.686077356338501
6.340000152587891,-14.379355430603027,-0.7406724095344543
6.349999904632568,-14.570260047912598,-0.7770691514015198
6.360000133514404,-14.707930564880371,-0.8134658932685852
6.369999885559082,-14.826398849487305,-0.8498626351356506
6.380000114440918,-14.933181762695312,-0.858961820602417
6.389999866485596,-15.003809928894043,-0.8771601319313049
6.400000095367432,-15.022306442260742,-0.904457688331604
6.409999847412109,-15.002152442932129,-0.904457688331604
6.420000076293945,-14.991523742675781,-0.904457688331604
6.429999828338623,-14.94239616394043,-0.8953585028648376
6.440000057220459,-14.86220645904541,-0.8953585028648376
6.449999809265137,-14.755837440490723,-0.8771601319313049
6.460000038146973,-14.644100189208984,-0.858961820602417
6.46999979019165,-14.494621276855469,-0.8316642642021179
6.480000019073486,-14.290743827819824,-0.8134658932685852
6.489999771118164,-14.052140235900879,-0.7588707804679871
6.5,-13.85417366027832,-0.7042757272720337
6.510000228881836,-13.512582778930664,-0.6587797999382019
6.519999980926514,-13.171780586242676,-0.6132839322090149
6.53000020980835,-12.872082710266113,-0.5495896339416504
6.539999961853027,-12.541224479675293,-0.49499452114105225
6.550000190734863,-12.188270568847656,-0.42220109701156616
6.559999942779541,-11.807234764099121,-0.3494076430797577
6.570000171661377,-11.377111434936523,-0.29481256008148193
6.579999923706055,-10.96269416809082,-0.22201912105083466
6.590000152587891,-10.552878379821777,-0.14922566711902618
6.599999904632568,-10.1373929977417,-0.0764322280883789
6.610000133514404,-9.672383308410645,-0.0036387834697961807
6.619999885559082,-9.231986999511719,0.06915466487407684
6.630000114440918,-8.821158409118652,0.14194810390472412
6.639999866485596,-8.415359497070312,0.2147415578365326
6.650000095367432,-8.044390678405762,0.28753501176834106
6.659999847412109,-7.6390862464904785,0.36032843589782715
6.670000076293945,-7.254055500030518,0.42402270436286926
6.679999828338623,-6.93459939956665,0.49681615829467773
6.690000057220459,-6.57542610168457,0.5423120856285095
6.699999809265137,-6.259161472320557,0.624204695224762
6.710000038146973,-5.980196952819824,0.6606014370918274
6.71999979019165,-5.72891092300415,0.7242956757545471
6.730000019073486,-5.491742134094238,0.7606924176216125
6.739999771118164,-5.269326686859131,0.8061883449554443
6.75,-5.090415000915527,0.842585027217865
6.760000228881836,-4.944398403167725,0.8607833981513977
6.769999980926514,-4.76873779296875,0.8971801400184631
6.78000020980835,-4.703818321228027,0.9153785109519958
6.789999961853027,-4.649389266967773,0.9244776964187622
6.800000190734863,-4.602575302124023,0.9426760077476501
6.809999942779541,-4.618404865264893,0.9335768222808838
6.820000171661377,-4.650412559509277,0.9426760077476501
6.829999923706055,-4.7116007804870605,0.9244776964187622
6.840000152587891,-4.810643672943115,0.9153785109519958
6.849999904632568,-4.975987911224365,0.8971801400184631
6.860000133514404,-5.114591121673584,0.8789817690849304
6.869999885559082,-5.329370021820068,0.842585027217865
6.880000114440918,-5.558903217315674,0.8061883449554443
6.889999866485596,-5.802319526672363,0.7697916030883789
6.900000095367432,-6.055975914001465,0.7060973048210144
6.909999847412109,-6.3500142097473145,0.6606014370918274
6.920000076293945,-6.720147609710693,0.6060063242912292
6.929999828338623,-7.052778244018555,0.5423120856285095
6.940000057220459,-7.41518497467041,0.4877169728279114
6.949999809265137,-7.778350830078125,0.42402270436286926
6.960000038146973,-8.19521427154541,0.3512292802333832
6.96999979019165,-8.584463119506836,0.2784358263015747
6.980000019073486,-8.986001968383789,0.2147415578365326
6.989999771118164,-9.383819580078125,0.14194810390472412
7,-9.825336456298828,0.06915466487407684
7.010000228881836,-10.309172630310059,-0.0036387834697961807
7.019999980926514,-10.676431655883789,-0.0764322280883789
7.03000020980835,-11.07606315612793,-0.15832485258579254
7.039999961853027,-11.511728286743164,-0.231118306517601
7.050000190734863,-11.905794143676758,-0.29481256008148193
7.059999942779541,-12.246213912963867,-0.3676060140132904
7.070000171661377,-12.601364135742188,-0.4403994679450989
7.079999923706055,-12.90791130065918,-0.49499452114105225
7.090000152587891,-13.210136413574219,-0.5677880048751831
7.099999904632568,-13.504010200500488,-0.6223830580711365
7.110000133514404,-13.847089767456055,-0.6769781708717346
7.119999885559082,-14.059581756591797,-0.7224740982055664
7.130000114440918,-14.284357070922852,-0.7588707804679871
7.139999866485596,-14.482645034790039,-0.8043667078018188
7.150000095367432,-14.637860298156738,-0.8316642642021179
7.159999847412109,-14.745033264160156,-0.858961820602417
7.170000076293945,-14.862951278686523,-0.8771601319313049
7.179999828338623,-14.949541091918945,-0.8862593173980713
7.190000057220459,-14.987524032592773,-0.8953585028648376
7.199999809265137,-14.996973991394043,-0.8953585028648376
7.210000038146973,-14.996413230895996,-0.904457688331604
7.21999979019165,-14.939743995666504,-0.8953585028648376
7.230000019073486,-14.848103523254395,-0.8862593173980713
7.239999771118164,-14.743972778320312,-0.8680609464645386
7.25,-14.61085033416748,-0.8407634496688843
7.260000228881836,-14.436452865600586,-0.8225650787353516
7.269999980926514,-14.193785667419434,-0.7770691514015198
7.28000020980835,-13.972128868103027,-0.7497715950012207
7.289999961853027,-13.665631294250488,-0.6951765418052673
